event_id,event_name,year_start,year_end,year_label,date_label,date_detail,period_id,period_name,broad_era,category,location_ids,location_names,person_ids,person_names,description_short,description_long,importance_score
E0265,Soviet Union announces that it has shipped rockets to North Vietnam,1965,,1965,1965 21 December,21-Dec,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Other,L063,North Vietnam,,,The Soviet Union announces that it has shipped rockets to North Vietnam.,The Soviet Union announces that it has shipped rockets to North Vietnam.,2
E0266,South Vietnamese army besieges Da Nang,1966,,1966,1966 15 May,15-May,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L054,Đà Nẵng,,,The South Vietnamese army besieges Da Nang.,The South Vietnamese army besieges Da Nang.,3
E0267,U,1966,,1966,1966 29 June,29-Jun,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L068;L008;L027;L031;L032;L033;L038;L040;L050,"Hải Phòng; Cổ Loa Citadel; Tống Bình / Đại La; Thăng Long; Hanoi; Temple of Literature, Hanoi; Đông Quan; Đông Kinh; Ngọc Hồi-Đống Đa",,,Vietnam War: U.S. planes begin bombing Hanoi and Haiphong.,Vietnam War: U.S. planes begin bombing Hanoi and Haiphong.,3
E0268,North Vietnam declares general mobilization,1966,,1966,1966 4 July,4-Jul,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Other,L063,North Vietnam,,,North Vietnam declares general mobilization.,North Vietnam declares general mobilization.,2
E0269,Warsaw Pact conference ends with a promise to support North Vietnam,1966,,1966,1966 7 July,7-Jul,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L063,North Vietnam,,,A Warsaw Pact conference ends with a promise to support North Vietnam.,A Warsaw Pact conference ends with a promise to support North Vietnam.,3
E0270,"USAF F-4C Phantom #63-7599 was shot down by a North Vietnamese SAM-2 45 miles (72 km) northeast of Hanoi, i...",1966,,1966,1966 24 July,24-Jul,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L008;L027;L031;L032;L033;L038;L040;L050,"Cổ Loa Citadel; Tống Bình / Đại La; Thăng Long; Hanoi; Temple of Literature, Hanoi; Đông Quan; Đông Kinh; Ngọc Hồi-Đống Đa",,,"A USAF F-4C Phantom #63-7599 was shot down by a North Vietnamese SAM-2 45 miles (72 km) northeast of Hanoi, in the first loss of a US aircraft to a Vietnamese SAM in the Vietnam War.","A USAF F-4C Phantom #63-7599 was shot down by a North Vietnamese SAM-2 45 miles (72 km) northeast of Hanoi, in the first loss of a US aircraft to a Vietnamese SAM in the Vietnam War.",3
E0271,Vietnam War – Battle of Long Tan,1966,,1966,1966 18 August,18-Aug,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L064;L073,South Vietnam; Long Tân,,,"Vietnam War – Battle of Long Tan: D Company, 6th Battalion of the Royal Australian Regiment, meets and defeats a Viet Cong force estimated to be four times larger, in Phuoc Tuy Province, Republic of Vietnam.","Vietnam War – Battle of Long Tan: D Company, 6th Battalion of the Royal Australian Regiment, meets and defeats a Viet Cong force estimated to be four times larger, in Phuoc Tuy Province, Republic of Vietnam.",3
E0272,"In South Vietnam, Thích Trí Quang ends a 100-day hunger strike",1966,,1966,1966 16 September,16-Sep,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Other,L064,South Vietnam,PE105,Thích Trí Quang,"In South Vietnam, Thích Trí Quang ends a 100-day hunger strike.","In South Vietnam, Thích Trí Quang ends a 100-day hunger strike.",2
E0273,Bình Tai massacre,1966,,1966,1966 9 October,9-Oct,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,,,Vietnam War: Bình Tai massacre.,Vietnam War: Bình Tai massacre.,3
E0274,"Negotiations about the Vietnam War begin in Manila, Philippines",1966,,1966,1966 24 October,24-Oct,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,,,"Negotiations about the Vietnam War begin in Manila, Philippines.","Negotiations about the Vietnam War begin in Manila, Philippines.",3
E0275,Bình Hòa massacre,1966,,1966,1966 6 December,6-Dec,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,,,Vietnam War: Bình Hòa massacre.,Vietnam War: Bình Hòa massacre.,3
E0276,USMC and ARVN troops launch Operation Deckhouse Five in the Mekong Delta,1967,,1967,1967 6 January,6-Jan,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,,,Vietnam War: USMC and ARVN troops launch Operation Deckhouse Five in the Mekong Delta.,Vietnam War: USMC and ARVN troops launch Operation Deckhouse Five in the Mekong Delta.,3
E0277,Operation Cedar Falls starts,1967,,1967,1967 8 January,8-Jan,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,,,Vietnam War: Operation Cedar Falls starts.,Vietnam War: Operation Cedar Falls starts.,3
E0278,People's Republic of China agrees to give North Vietnam an undisclosed amount of aid in the form of a grant,1967,,1967,1967 7 August,7-Aug,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L063,North Vietnam,,,Vietnam War: The People's Republic of China agrees to give North Vietnam an undisclosed amount of aid in the form of a grant.,Vietnam War: The People's Republic of China agrees to give North Vietnam an undisclosed amount of aid in the form of a grant.,3
E0279,Two U,1967,,1967,1967 21 August,21-Aug,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L063,North Vietnam,PE107,Robert J. Flynn,"Two U.S. Navy jets stray into the airspace of the People's Republic of China following an attack on a target in North Vietnam and are shot down. Lt. Robert J. Flynn, the only survivor, is captured alive and will be held prisoner by China until 1973.","Two U.S. Navy jets stray into the airspace of the People's Republic of China following an attack on a target in North Vietnam and are shot down. Lt. Robert J. Flynn, the only survivor, is captured alive and will be held prisoner by China until 1973.",3
E0280,Nguyễn Văn Thiệu is elected President of South Vietnam,1967,,1967,1967 3 September,3-Sep,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Politics,L064,South Vietnam,PE106,Nguyễn Văn Thiệu,Nguyễn Văn Thiệu is elected President of South Vietnam.,Nguyễn Văn Thiệu is elected President of South Vietnam.,4
E0281,Vietnam War – Operation Swift,1967,,1967,1967 4–15 September,4–15 September,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L074;L078,Quảng Nam / Quảng Tín; Hà My,,,Vietnam War – Operation Swift: The United States Marines launch a search and destroy mission in Quảng Nam and Quảng Tín provinces. The ensuing 4-day battle in Que Son Valley kills 114 Americans and 376 North Vietnamese.,Vietnam War – Operation Swift: The United States Marines launch a search and destroy mission in Quảng Nam and Quảng Tín provinces. The ensuing 4-day battle in Que Son Valley kills 114 Americans and 376 North Vietnamese.,3
E0282,Battle of Ong Thanh takes place,1967,,1967,1967 17 October,17-Oct,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,,,Vietnam War: The Battle of Ong Thanh takes place.,Vietnam War: The Battle of Ong Thanh takes place.,3
E0283,U,1967,,1967,1967 26 October,26-Oct,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L063,North Vietnam,PE108,John McCain,"U.S. Navy pilot John McCain is shot down over North Vietnam and taken prisoner. His capture is confirmed two days later, and he remains a prisoner of war for more than five years.","U.S. Navy pilot John McCain is shot down over North Vietnam and taken prisoner. His capture is confirmed two days later, and he remains a prisoner of war for more than five years.",3
E0284,Vietnam War – Battle of Dak To,1967,,1967,1967 3–23 November,3–23 November,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L043;L044;L066;L075,Gia Định; Saigon; Xá Lợi Pagoda; Đắk Tô,,,"Vietnam War – Battle of Dak To: Around Đắk Tô (located about 280 miles north of Saigon near the Cambodian border), heavy casualties are suffered on both sides; U.S. troops narrowly win the battle on 22 November.","Vietnam War – Battle of Dak To: Around Đắk Tô (located about 280 miles north of Saigon near the Cambodian border), heavy casualties are suffered on both sides; U.S. troops narrowly win the battle on 22 November.",3
E0285,U,1967,,1967,1967 4 December,4-Dec,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,,,Vietnam War: U.S. and South Vietnamese forces engage Viet Cong troops in the Mekong Delta (235 of the 300-strong Viet Cong battalion are killed).,Vietnam War: U.S. and South Vietnamese forces engage Viet Cong troops in the Mekong Delta (235 of the 300-strong Viet Cong battalion are killed).,3
E0286,Vietnam War – Battle of Khe Sanh,1968,,1968,1968 21 January,21-Jan,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L076,Khe Sanh,,,"Vietnam War – Battle of Khe Sanh: One of the most publicized and controversial battles of the war begins, ending on 9 July.","Vietnam War – Battle of Khe Sanh: One of the most publicized and controversial battles of the war begins, ending on 9 July.",4
E0287,"Tet Offensive begins, as Viet Cong forces launch a series of surprise attacks across South Vietnam",1968,,1968,1968 30 January,30-Jan,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L064,South Vietnam,,,"Vietnam War: The Tet Offensive begins, as Viet Cong forces launch a series of surprise attacks across South Vietnam.","Vietnam War: The Tet Offensive begins, as Viet Cong forces launch a series of surprise attacks across South Vietnam.",4
E0288,"Viet Cong officer named Nguyễn Văn Lém is executed by Nguyễn Ngọc Loan, a South Vietnamese National Police...",1968,,1968,1968 1 February,1-Feb,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,,,PE110;PE109;PE111,Nguyễn Ngọc Loan; Nguyễn Văn Lém; Eddie Adams,"Vietnam War: A Viet Cong officer named Nguyễn Văn Lém is executed by Nguyễn Ngọc Loan, a South Vietnamese National Police Chief. The event is photographed by Eddie Adams. The photo makes headlines around the world, eventually winning the 1969 Pulitzer Prize, and sways U.S. public opinion against the war.","Vietnam War: A Viet Cong officer named Nguyễn Văn Lém is executed by Nguyễn Ngọc Loan, a South Vietnamese National Police Chief. The event is photographed by Eddie Adams. The photo makes headlines around the world, eventually winning the 1969 Pulitzer Prize, and sways U.S. public opinion against the war.",3
E0289,Phong Nhị and Phong Nhất massacre,1968,,1968,1968 12 February,12-Feb,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L077,Phong Nhị and Phong Nhất,,,Vietnam War: Phong Nhị and Phong Nhất massacre.,Vietnam War: Phong Nhị and Phong Nhất massacre.,3
E0290,Tet Offensive is halted; South Vietnam recaptures Huế,1968,,1968,1968 24 February,24-Feb,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L064,South Vietnam,,,Vietnam War: The Tet Offensive is halted; South Vietnam recaptures Huế.,Vietnam War: The Tet Offensive is halted; South Vietnam recaptures Huế.,3
E0291,Hà My massacre,1968,,1968,1968 25 February,25-Feb,P026,"Partition, North/South Vietnam, and Vietnam War",Cold War / national division,Military,L078,Hà My,,,Vietnam War: Hà My massacre.,Vietnam War: Hà My massacre.,3
